$GPGGA,082616.000,4304.5288,N,14120.3891,E,0,00,,190.3,M,33.1,M,,0000*73
$GPGGA,082617.000,4304.5288,N,14120.3891,E,0,00,,190.3,M,33.1,M,,0000*72
$GPGGA,082618.000,4304.5288,N,14120.3891,E,0,00,,190.3,M,33.1,M,,0000*7D
$GPGGA,082619.000,4304.5288,N,14120.3891,E,0,00,,190.3,M,33.1,M,,0000*7C
$GPGGA,082620.000,4304.5288,N,14120.3891,E,0,00,,190.3,M,33.1,M,,0000*76
$GPGGA,082621.000,4304.5288,N,14120.3891,E,0,00,,190.3,M,33.1,M,,0000*77
$GPGGA,082622.000,4304.5288,N,14120.3891,E,0,00,,190.3,M,33.1,M,,0000*74
$GPGGA,082623.000,4304.5288,N,14120.3891,E,0,00,,190.3,M,33.1,M,,0000*75
$GPGGA,082624.000,,,,,0,00,,,M,0.0,M,,0000*5C
$GPGGA,082625.000,4304.5476,N,14120.3635,E,1,04,2.2,178.5,M,33.1,M,,0000*5F
$GPGGA,082626.082,4304.5470,N,14120.3473,E,1,04,2.2,170.1,M,33.1,M,,0000*5C
$GPGGA,082627.000,4304.5412,N,14120.3359,E,1,04,2.2,162.7,M,33.1,M,,0000*59
$GPGGA,082628.000,4304.5257,N,14120.3103,E,1,04,2.2,146.5,M,33.1,M,,0000*58
$GPGGA,082629.000,4304.5238,N,14120.3048,E,1,04,2.2,137.1,M,33.1,M,,0000*5C
