$GPGGA,023215.000,4304.5189,N,14120.4852,E,1,06,1.6,30.6,M,33.1,M,,0000*65
$GPGGA,023216.000,4304.5189,N,14120.4852,E,1,06,1.6,30.6,M,33.1,M,,0000*66
$GPGGA,023217.000,4304.5190,N,14120.4857,E,1,06,1.6,30.5,M,33.1,M,,0000*69
$GPGGA,023218.000,4304.5190,N,14120.4863,E,1,06,1.6,30.6,M,33.1,M,,0000*62
$GPGGA,023219.000,4304.5189,N,14120.4870,E,1,06,1.6,30.8,M,33.1,M,,0000*67
$GPGGA,023220.000,4304.5177,N,14120.4873,E,1,06,1.6,30.6,M,33.1,M,,0000*61
$GPGGA,023221.000,4304.5171,N,14120.4876,E,1,06,1.6,30.6,M,33.1,M,,0000*63
$GPGGA,023222.000,4304.5169,N,14120.4883,E,1,06,1.6,30.6,M,33.1,M,,0000*63
$GPGGA,023223.000,4304.5166,N,14120.4888,E,1,06,1.6,30.7,M,33.1,M,,0000*67
$GPGGA,023224.000,4304.5162,N,14120.4893,E,1,06,1.6,30.7,M,33.1,M,,0000*6E
$GPGGA,023225.000,4304.5157,N,14120.4897,E,1,06,1.6,30.7,M,33.1,M,,0000*6D
$GPGGA,023226.000,4304.5151,N,14120.4900,E,1,06,1.6,30.7,M,33.1,M,,0000*67
$GPGGA,023227.000,4304.5146,N,14120.4903,E,1,06,1.6,30.6,M,33.1,M,,0000*62
$GPGGA,023228.000,4304.5140,N,14120.4907,E,1,06,1.6,30.7,M,33.1,M,,0000*6E
$GPGGA,023229.000,4304.5134,N,14120.4910,E,1,06,1.6,30.7,M,33.1,M,,0000*6A
$GPGGA,023230.000,4304.5128,N,14120.4914,E,1,07,1.3,30.7,M,33.1,M,,0000*6F
$GPGGA,023231.000,4304.5124,N,14120.4920,E,1,07,1.3,30.7,M,33.1,M,,0000*65
$GPGGA,023232.000,4304.5120,N,14120.4927,E,1,07,1.3,30.6,M,33.1,M,,0000*64
$GPGGA,023233.000,4304.5115,N,14120.4933,E,1,07,1.3,30.5,M,33.1,M,,0000*65
$GPGGA,023234.000,4304.5111,N,14120.4941,E,1,07,1.3,30.4,M,33.1,M,,0000*62
$GPGGA,023235.000,4304.5107,N,14120.4949,E,1,07,1.3,30.2,M,33.1,M,,0000*6A
$GPGGA,023236.000,4304.5106,N,14120.4957,E,1,07,1.3,30.1,M,33.1,M,,0000*64
$GPGGA,023237.000,4304.5106,N,14120.4965,E,1,07,1.3,29.8,M,33.1,M,,0000*65
$GPGGA,023238.000,4304.5105,N,14120.4970,E,1,07,1.3,29.4,M,33.1,M,,0000*61
$GPGGA,023239.000,4304.5103,N,14120.4973,E,1,07,1.3,28.9,M,33.1,M,,0000*69
$GPGGA,023240.000,4304.5104,N,14120.4975,E,1,07,1.3,28.5,M,33.1,M,,0000*6A
$GPGGA,023241.000,4304.5104,N,14120.4979,E,1,07,1.3,28.3,M,33.1,M,,0000*61
$GPGGA,023242.000,4304.5103,N,14120.4984,E,1,07,1.3,28.1,M,33.1,M,,0000*65
$GPGGA,023243.000,4304.5102,N,14120.4988,E,1,07,1.3,28.1,M,33.1,M,,0000*69
$GPGGA,023244.000,4304.5099,N,14120.4992,E,1,07,1.3,27.9,M,33.1,M,,0000*61
$GPGGA,023245.000,4304.5095,N,14120.4996,E,1,07,1.3,27.9,M,33.1,M,,0000*68
$GPGGA,023246.000,4304.5093,N,14120.5003,E,1,07,1.3,27.5,M,33.1,M,,0000*65
$GPGGA,023247.000,4304.5092,N,14120.5013,E,1,07,1.3,27.1,M,33.1,M,,0000*60
$GPGGA,023248.000,4304.5093,N,14120.5022,E,1,07,1.3,26.9,M,33.1,M,,0000*65
$GPGGA,023249.000,4304.5093,N,14120.5030,E,1,07,1.3,26.9,M,33.1,M,,0000*67
$GPGGA,023250.000,4304.5092,N,14120.5039,E,1,07,1.3,26.4,M,33.1,M,,0000*6A
$GPGGA,023251.000,4304.5092,N,14120.5047,E,1,07,1.3,25.9,M,33.1,M,,0000*6C
$GPGGA,023252.000,4304.5094,N,14120.5056,E,1,05,3.7,25.4,M,33.1,M,,0000*60
$GPGGA,023253.000,4304.5094,N,14120.5064,E,1,05,3.7,25.0,M,33.1,M,,0000*64
$GPGGA,023254.000,4304.5097,N,14120.5072,E,1,05,3.7,24.1,M,33.1,M,,0000*67
$GPGGA,023255.000,4304.5099,N,14120.5080,E,1,05,3.7,23.3,M,33.1,M,,0000*60
$GPGGA,023256.000,4304.5102,N,14120.5089,E,1,05,3.7,22.4,M,33.1,M,,0000*6F
$GPGGA,023257.000,4304.5106,N,14120.5098,E,1,05,3.7,21.5,M,33.1,M,,0000*68
$GPGGA,023258.000,4304.5110,N,14120.5105,E,1,06,1.6,20.9,M,33.1,M,,0000*68
$GPGGA,023259.000,4304.5115,N,14120.5112,E,1,06,1.6,20.3,M,33.1,M,,0000*60
$GPGGA,023300.000,4304.5119,N,14120.5118,E,1,05,3.7,19.7,M,33.1,M,,0000*65
$GPGGA,023301.000,4304.5125,N,14120.5124,E,1,05,3.7,19.2,M,33.1,M,,0000*61
$GPGGA,023302.000,4304.5130,N,14120.5128,E,1,05,3.7,18.9,M,33.1,M,,0000*60
$GPGGA,023303.000,4304.5137,N,14120.5131,E,1,05,3.7,18.9,M,33.1,M,,0000*6E
$GPGGA,023304.000,4304.5144,N,14120.5132,E,1,06,3.6,19.0,M,33.1,M,,0000*64
$GPGGA,023305.000,4304.5148,N,14120.5127,E,1,06,3.6,18.9,M,33.1,M,,0000*65
$GPGGA,023306.000,4304.5151,N,14120.5121,E,1,06,3.6,18.7,M,33.1,M,,0000*66
$GPGGA,023307.000,4304.5156,N,14120.5114,E,1,06,3.6,18.3,M,33.1,M,,0000*62
$GPGGA,023308.000,4304.5161,N,14120.5105,E,1,07,1.3,18.0,M,33.1,M,,0000*6C
$GPGGA,023309.000,4304.5164,N,14120.5098,E,1,07,1.3,17.6,M,33.1,M,,0000*64
$GPGGA,023310.000,4304.5167,N,14120.5093,E,1,07,1.3,17.4,M,33.1,M,,0000*66
$GPGGA,023311.000,4304.5172,N,14120.5088,E,1,07,1.3,17.2,M,33.1,M,,0000*6F
$GPGGA,023312.000,4304.5177,N,14120.5083,E,1,07,1.3,17.0,M,33.1,M,,0000*60
$GPGGA,023313.000,4304.5181,N,14120.5077,E,1,07,1.3,17.0,M,33.1,M,,0000*63
$GPGGA,023314.000,4304.5184,N,14120.5075,E,1,06,1.3,17.1,M,33.1,M,,0000*63
$GPGGA,023315.000,4304.5188,N,14120.5074,E,1,06,3.6,17.0,M,33.1,M,,0000*69
$GPGGA,023316.000,4304.5195,N,14120.5073,E,1,07,1.3,17.0,M,33.1,M,,0000*67
$GPGGA,023317.000,4304.5201,N,14120.5071,E,1,07,1.3,17.2,M,33.1,M,,0000*68
$GPGGA,023318.000,4304.5209,N,14120.5070,E,1,07,1.3,17.3,M,33.1,M,,0000*6F
$GPGGA,023319.000,4304.5215,N,14120.5069,E,1,07,1.3,17.3,M,33.1,M,,0000*6B
$GPGGA,023320.000,4304.5221,N,14120.5068,E,1,07,1.3,17.4,M,33.1,M,,0000*60
$GPGGA,023321.000,4304.5228,N,14120.5065,E,1,07,1.3,17.4,M,33.1,M,,0000*65
$GPGGA,023322.000,4304.5229,N,14120.5060,E,1,07,1.3,18.4,M,33.1,M,,0000*6D
$GPGGA,023323.000,4304.5236,N,14120.5057,E,1,07,1.3,18.6,M,33.1,M,,0000*64
$GPGGA,023324.000,4304.5246,N,14120.5055,E,1,07,1.3,18.5,M,33.1,M,,0000*65
$GPGGA,023325.000,4304.5255,N,14120.5054,E,1,07,1.3,18.5,M,33.1,M,,0000*67
$GPGGA,023326.000,4304.5266,N,14120.5055,E,1,07,1.3,18.6,M,33.1,M,,0000*66
$GPGGA,023327.000,4304.5274,N,14120.5055,E,1,07,1.3,18.8,M,33.1,M,,0000*6A
$GPGGA,023328.000,4304.5281,N,14120.5055,E,1,07,1.3,18.8,M,33.1,M,,0000*6F
$GPGGA,023329.000,4304.5291,N,14120.5055,E,1,06,1.6,18.7,M,33.1,M,,0000*64
$GPGGA,023330.000,4304.5300,N,14120.5053,E,1,07,1.3,19.0,M,33.1,M,,0000*61
$GPGGA,023331.000,4304.5312,N,14120.5050,E,1,07,1.3,19.3,M,33.1,M,,0000*63
$GPGGA,023332.000,4304.5321,N,14120.5048,E,1,07,1.3,19.3,M,33.1,M,,0000*69
$GPGGA,023333.000,4304.5329,N,14120.5045,E,1,07,1.3,19.2,M,33.1,M,,0000*6C
$GPGGA,023334.000,4304.5338,N,14120.5043,E,1,07,1.3,19.3,M,33.1,M,,0000*6C
$GPGGA,023335.000,4304.5345,N,14120.5040,E,1,07,1.3,19.4,M,33.1,M,,0000*63
$GPGGA,023336.000,4304.5351,N,14120.5038,E,1,07,1.3,19.3,M,33.1,M,,0000*6D
$GPGGA,023337.000,4304.5358,N,14120.5033,E,1,07,1.3,19.5,M,33.1,M,,0000*68
$GPGGA,023338.000,4304.5365,N,14120.5029,E,1,07,1.3,19.6,M,33.1,M,,0000*61
$GPGGA,023339.000,4304.5374,N,14120.5027,E,1,07,1.3,19.7,M,33.1,M,,0000*6F
$GPGGA,023340.000,4304.5378,N,14120.5024,E,1,07,1.3,19.8,M,33.1,M,,0000*61
$GPGGA,023341.000,4304.5385,N,14120.5021,E,1,07,1.3,19.8,M,33.1,M,,0000*67
$GPGGA,023342.000,4304.5390,N,14120.5018,E,1,07,1.3,20.0,M,33.1,M,,0000*68
$GPGGA,023343.000,4304.5390,N,14120.5018,E,1,06,1.3,20.0,M,33.1,M,,0000*68
$GPGGA,023344.000,4304.5399,N,14120.5012,E,1,06,1.3,20.5,M,33.1,M,,0000*69
$GPGGA,023345.000,4304.5407,N,14120.5012,E,1,06,1.3,20.6,M,33.1,M,,0000*6B
$GPGGA,023346.000,4304.5413,N,14120.5011,E,1,06,1.3,20.8,M,33.1,M,,0000*60
$GPGGA,023347.000,4304.5427,N,14120.5011,E,1,07,1.3,20.6,M,33.1,M,,0000*69
$GPGGA,023348.000,4304.5436,N,14120.5010,E,1,06,1.3,20.6,M,33.1,M,,0000*66
$GPGGA,023349.000,4304.5443,N,14120.5008,E,1,06,1.3,20.7,M,33.1,M,,0000*6D
$GPGGA,023350.000,4304.5450,N,14120.5008,E,1,06,1.3,21.0,M,33.1,M,,0000*61
$GPGGA,023351.000,4304.5457,N,14120.5007,E,1,06,1.3,21.4,M,33.1,M,,0000*6C
$GPGGA,023352.000,4304.5460,N,14120.5005,E,1,06,1.3,22.0,M,33.1,M,,0000*6E
$GPGGA,023353.000,4304.5465,N,14120.5005,E,1,07,1.3,22.2,M,33.1,M,,0000*69
$GPGGA,023354.000,4304.5469,N,14120.5003,E,1,06,1.3,22.8,M,33.1,M,,0000*6F
$GPGGA,023355.000,4304.5474,N,14120.5003,E,1,06,1.3,23.4,M,33.1,M,,0000*6F
$GPGGA,023356.000,4304.5481,N,14120.5004,E,1,07,1.3,23.8,M,33.1,M,,0000*6C
$GPGGA,023357.000,4304.5488,N,14120.5007,E,1,07,1.3,24.3,M,33.1,M,,0000*6B
$GPGGA,023358.000,4304.5499,N,14120.5007,E,1,07,1.3,24.8,M,33.1,M,,0000*6F
$GPGGA,023359.000,4304.5507,N,14120.5006,E,1,07,1.3,25.0,M,33.1,M,,0000*60
$GPGGA,023400.000,4304.5513,N,14120.5003,E,1,06,1.3,25.6,M,33.1,M,,0000*6C
$GPGGA,023401.000,4304.5526,N,14120.5001,E,1,07,1.3,25.9,M,33.1,M,,0000*67
$GPGGA,023402.000,4304.5538,N,14120.4998,E,1,07,1.3,26.3,M,33.1,M,,0000*6A
$GPGGA,023403.000,4304.5547,N,14120.4994,E,1,06,1.6,26.7,M,33.1,M,,0000*6F
$GPGGA,023404.000,4304.5549,N,14120.4990,E,1,05,1.7,27.3,M,33.1,M,,0000*65
$GPGGA,023405.000,4304.5551,N,14120.4986,E,1,06,1.6,27.7,M,33.1,M,,0000*6C
$GPGGA,023406.000,4304.5552,N,14120.4983,E,1,06,1.6,28.1,M,33.1,M,,0000*60
$GPGGA,023407.000,4304.5558,N,14120.4980,E,1,06,1.6,28.6,M,33.1,M,,0000*6F
$GPGGA,023408.000,4304.5567,N,14120.4979,E,1,07,1.3,29.0,M,33.1,M,,0000*69
$GPGGA,023409.000,4304.5577,N,14120.4980,E,1,07,1.3,29.5,M,33.1,M,,0000*6A
$GPGGA,023410.000,4304.5588,N,14120.4978,E,1,07,1.3,30.0,M,33.1,M,,0000*68
$GPGGA,023411.000,4304.5599,N,14120.4977,E,1,07,1.3,30.6,M,33.1,M,,0000*60
$GPGGA,023412.000,4304.5608,N,14120.4975,E,1,07,1.3,31.2,M,33.1,M,,0000*6F
$GPGGA,023413.000,4304.5610,N,14120.4964,E,1,07,1.3,31.8,M,33.1,M,,0000*6D
$GPGGA,023414.000,4304.5607,N,14120.4954,E,1,07,1.3,32.2,M,33.1,M,,0000*66
$GPGGA,023415.000,4304.5604,N,14120.4945,E,1,07,1.3,32.9,M,33.1,M,,0000*6F
$GPGGA,023416.000,4304.5607,N,14120.4938,E,1,07,1.3,33.5,M,33.1,M,,0000*68
$GPGGA,023417.000,4304.5606,N,14120.4935,E,1,07,1.3,34.0,M,33.1,M,,0000*67
$GPGGA,023418.000,4304.5609,N,14120.4933,E,1,07,1.3,34.8,M,33.1,M,,0000*69
$GPGGA,023419.000,4304.5602,N,14120.4929,E,1,06,1.3,36.4,M,33.1,M,,0000*67
$GPGGA,023420.000,4304.5597,N,14120.4928,E,1,05,1.4,38.0,M,33.1,M,,0000*6D
$GPGGA,023421.000,4304.5597,N,14120.4928,E,1,05,1.4,38.9,M,33.1,M,,0000*65
$GPGGA,023422.000,4304.5595,N,14120.4924,E,1,07,1.3,39.8,M,33.1,M,,0000*6D
$GPGGA,023423.000,4304.5591,N,14120.4924,E,1,07,1.3,39.8,M,33.1,M,,0000*68
$GPGGA,023424.000,4304.5593,N,14120.4922,E,1,07,1.3,40.0,M,33.1,M,,0000*6D
$GPGGA,023425.000,4304.5597,N,14120.4921,E,1,07,1.3,40.2,M,33.1,M,,0000*69
$GPGGA,023426.000,4304.5607,N,14120.4918,E,1,07,1.3,40.9,M,33.1,M,,0000*61
$GPGGA,023427.000,4304.5615,N,14120.4917,E,1,07,1.3,41.9,M,33.1,M,,0000*6D
$GPGGA,023428.000,4304.5616,N,14120.4915,E,1,06,1.3,42.7,M,33.1,M,,0000*6F
$GPGGA,023429.000,4304.5615,N,14120.4914,E,1,06,1.3,43.6,M,33.1,M,,0000*6C
$GPGGA,023430.000,4304.5616,N,14120.4914,E,1,06,1.3,44.4,M,33.1,M,,0000*62
$GPGGA,023431.000,4304.5617,N,14120.4913,E,1,07,1.3,44.8,M,33.1,M,,0000*68
$GPGGA,023432.000,4304.5617,N,14120.4913,E,1,07,1.3,44.8,M,33.1,M,,0000*6B
$GPGGA,023433.000,4304.5617,N,14120.4913,E,1,06,1.3,44.8,M,33.1,M,,0000*6B
$GPGGA,023434.000,4304.5617,N,14120.4913,E,1,05,1.4,44.8,M,33.1,M,,0000*68
$GPGGA,023435.000,4304.5617,N,14120.4913,E,1,05,1.4,44.8,M,33.1,M,,0000*69
$GPGGA,023436.000,4304.5617,N,14120.4913,E,1,06,1.3,44.8,M,33.1,M,,0000*6E
$GPGGA,023437.000,4304.5647,N,14120.4914,E,1,07,1.3,48.8,M,33.1,M,,0000*60
$GPGGA,023438.000,4304.5652,N,14120.4913,E,1,06,1.6,49.6,M,33.1,M,,0000*67
$GPGGA,023439.000,4304.5660,N,14120.4913,E,1,06,1.6,50.0,M,33.1,M,,0000*69
$GPGGA,023440.000,4304.5671,N,14120.4915,E,1,07,1.3,50.3,M,33.1,M,,0000*66
$GPGGA,023441.000,4304.5681,N,14120.4915,E,1,07,1.3,51.0,M,33.1,M,,0000*6A
$GPGGA,023442.000,4304.5681,N,14120.4915,E,1,07,1.3,51.0,M,33.1,M,,0000*69
$GPGGA,023443.000,4304.5703,N,14120.4915,E,1,06,1.6,52.5,M,33.1,M,,0000*61
$GPGGA,023444.000,4304.5709,N,14120.4915,E,1,06,1.3,53.2,M,33.1,M,,0000*6F
$GPGGA,023445.000,4304.5716,N,14120.4915,E,1,05,1.4,54.2,M,33.1,M,,0000*63
$GPGGA,023446.000,4304.5725,N,14120.4916,E,1,05,1.4,55.0,M,33.1,M,,0000*60
$GPGGA,023447.000,4304.5730,N,14120.4917,E,1,06,1.3,55.9,M,33.1,M,,0000*69
$GPGGA,023448.000,4304.5736,N,14120.4916,E,1,07,1.3,56.7,M,33.1,M,,0000*6D
$GPGGA,023449.000,4304.5742,N,14120.4918,E,1,07,1.3,57.4,M,33.1,M,,0000*63
$GPGGA,023450.000,4304.5749,N,14120.4915,E,1,07,1.3,58.4,M,33.1,M,,0000*62
$GPGGA,023451.000,4304.5751,N,14120.4911,E,1,06,1.3,59.0,M,33.1,M,,0000*6A
$GPGGA,023452.000,4304.5751,N,14120.4911,E,1,05,1.4,59.0,M,33.1,M,,0000*6D
$GPGGA,023453.000,4304.5751,N,14120.4911,E,1,06,1.3,59.0,M,33.1,M,,0000*68
$GPGGA,023454.000,4304.5751,N,14120.4911,E,1,07,1.3,59.0,M,33.1,M,,0000*6E
$GPGGA,023455.000,4304.5778,N,14120.4907,E,1,07,1.3,61.9,M,33.1,M,,0000*61
$GPGGA,023456.000,4304.5783,N,14120.4905,E,1,07,1.3,63.2,M,33.1,M,,0000*6D
$GPGGA,023457.000,4304.5787,N,14120.4897,E,1,07,1.3,64.7,M,33.1,M,,0000*60
$GPGGA,023458.000,4304.5797,N,14120.4890,E,1,07,1.3,65.4,M,33.1,M,,0000*6B
$GPGGA,023459.000,4304.5808,N,14120.4887,E,1,07,1.3,66.1,M,33.1,M,,0000*63
$GPGGA,023500.000,4304.5819,N,14120.4887,E,1,07,1.3,66.7,M,33.1,M,,0000*68
$GPGGA,023501.000,4304.5826,N,14120.4886,E,1,07,1.3,67.4,M,33.1,M,,0000*66
$GPGGA,023502.000,4304.5828,N,14120.4885,E,1,05,1.4,68.1,M,33.1,M,,0000*67
$GPGGA,023503.000,4304.5834,N,14120.4881,E,1,06,1.3,68.3,M,33.1,M,,0000*69
$GPGGA,023504.000,4304.5837,N,14120.4882,E,1,06,1.3,68.6,M,33.1,M,,0000*6B
$GPGGA,023505.000,4304.5844,N,14120.4884,E,1,07,1.3,69.1,M,33.1,M,,0000*6F
